prompt,response,originality,elaboration,dissimilarity,elaboration_SW,flexibility,flexibility_augmented
knife,make road,2.3,2,0.28770768642425537,2,1,0.8482704402515724
knife,boomerang,3.2,1,0.3593844175338745,1,0,0.0
knife,"open packages, etc",1.3,4,0.3799703121185303,4,1,0.7413522012578616
knife,sharpen sticks,1.3,2,0.2835114002227783,2,0,0.0
knife,use it as a spoon,1.5,5,0.2827022671699524,2,1,0.7413522012578616
knife,as a main eating utensil,1.0,5,0.3730902671813965,3,0,0.0
knife,put on outside of cars - so people won't break in,2.3,12,0.34284961223602295,8,1,1.7783018867924527
knife,de-skeleton fish,1.0,2,0.3169209957122803,2,0,0.0
knife,put in a car ignition,1.5,5,0.28752779960632324,3,2,1.6305031446540879
knife,detail a sculpture,1.5,3,0.2742651700973511,2,0,0.0
knife,strum an instrument with,3.3,4,0.28746896982192993,2,0,0.0
knife,use in surgery,1.3,3,0.33391106128692627,2,1,0.7413522012578616
knife,draw the knife,2.0,3,0.28589576482772827,2,1,0.7413522012578616
knife,door stop,1.7,2,0.3009195327758789,2,1,0.7413522012578616
knife,venting frustration,1.7,2,0.3070102334022522,2,0,0.0
knife,use it as a key,2.0,5,0.3204597234725952,2,2,1.6305031446540879
knife,measuring device,2.7,2,0.32412177324295044,2,0,0.0
knife,used like a thumb tack,1.7,5,0.27562493085861206,4,2,1.6521226415094339
knife,dip in ink and use it to write,3.0,8,0.32955336570739746,4,2,1.6434748427672956
knife,cut thin pieces of string,1.0,5,0.2753584384918213,4,1,0.815251572327044
knife,fingernail trimmer,1.7,2,0.30483579635620117,2,0,0.0
knife,learn,1.7,1,0.3721422553062439,1,0,0.0
knife,dissection,1.3,1,0.30118685960769653,1,0,0.0
knife,make fire,2.2,2,0.28598082065582275,2,1,0.8482704402515724
knife,toenail clippers,1.8,2,0.3082282543182373,2,0,0.0
knife,cut meat,1.0,2,0.29730314016342163,2,1,0.815251572327044
knife,use as a fork,1.7,4,0.30818796157836914,2,1,0.7413522012578616
knife,"cleaning food ex. chicken, fish",1.0,7,0.3188762068748474,7,1,0.8482704402515724
knife,use like a toothpick,1.7,4,0.27533525228500366,3,2,1.5896226415094339
knife,use as a hairbrush,2.8,4,0.30399566888809204,2,1,0.7413522012578616
knife,stick it in an object to hold it to the ground,1.5,11,0.34955745935440063,4,3,2.467374213836478
knife,"playing games such as ""darts""",1.5,7,0.36328834295272827,5,0,0.0
knife,pretend you are a samurai warrior with a knife,1.7,9,0.34022629261016846,4,1,0.7413522012578616
knife,use as a screwdriver,2.0,4,0.33689528703689575,2,1,0.7413522012578616
knife,arrows for bows,2.0,3,0.31127750873565674,2,0,0.0
knife,compass,3.0,1,0.349575936794281,1,0,0.0
knife,art/decoration,1.8,1,0.3527992367744446,1,0,0.0
knife,use as a prop for physical comedy,2.3,7,0.3357512950897217,4,1,0.7413522012578616
knife,cook,1.0,1,0.36991196870803833,1,0,0.0
knife,even more dangerous lawn dart,2.2,5,0.2981836795806885,4,1,0.815251572327044
knife,stir things,1.7,2,0.29553890228271484,2,0,0.0
knife,chop long fingernails off,1.3,4,0.278799831867218,3,0,0.0
knife,pop a pimple,2.3,3,0.29231953620910645,2,0,0.0
knife,protection,1.0,1,0.3676337003707886,1,0,0.0
knife,microphone,3.0,1,0.356850266456604,1,0,0.0
knife,curl a piece of ribbon,2.0,5,0.3041532039642334,3,0,0.0
knife,cut an object,1.0,3,0.2604900598526001,2,1,1.630503144654088
knife,use it as a halloween decoration,1.5,6,0.3275302052497864,3,1,1.4827044025157232
knife,slice tires,1.2,2,0.32271283864974976,2,0,0.0
knife,flag holder,2.3,2,0.34946680068969727,2,1,0.902122641509434
knife,chopping,1.0,1,0.2897222638130188,1,0,0.0
knife,decorations,1.2,1,0.3715454936027527,1,0,0.0
knife,a baton,2.8,2,0.2891544699668884,1,0,0.0
knife,shaving the body,1.3,3,0.29847586154937744,2,0,0.0
knife,use to clean out grooves/ corners,1.7,6,0.29811543226242065,4,2,1.5452044025157232
knife,carve apple,1.0,2,0.2891673445701599,2,1,0.8038522012578616
knife,carve something into a table,1.3,5,0.28697890043258667,3,1,1.6077044025157232
knife,cut off someone's nose,1.3,5,0.30290573835372925,4,1,0.815251572327044
knife,use as a centerpiece,1.7,4,0.3116025924682617,2,1,0.7413522012578616
knife,taking the back off a watch,2.0,6,0.300273597240448,3,0,0.0
knife,hit together make music,2.3,4,0.30699318647384644,4,1,0.8482704402515724
knife,dig in the dirt with it to plant flowers,1.3,9,0.32381582260131836,4,0,0.0
knife,shoe scraper,1.0,2,0.2649528384208679,2,1,0.8891509433962264
knife,screw a screw with the tip,2.5,6,0.32727664709091187,3,1,0.8038522012578616
knife,to carve a totem pole,1.5,5,0.29276353120803833,3,1,0.8038522012578616
knife,to use to create streaks in paint (art),2.0,10,0.3190727233886719,7,2,1.6434748427672956
knife,they are used in competitions,1.7,5,0.3388479948043823,2,1,0.8038522012578616
knife,to be used as a door jam,2.0,7,0.30533915758132935,3,2,1.5452044025157232
knife,use as writing utensils,1.7,4,0.30681198835372925,3,1,1.4827044025157232
knife,cut things such as paper,1.3,5,0.28610438108444214,3,1,1.630503144654088
knife,chisel,1.7,1,0.28861409425735474,1,0,0.0
knife,stakes in the ground,2.0,4,0.3341635465621948,2,0,0.0
knife,decoration (hanging from the ceiling),1.7,7,0.35040944814682007,5,1,0.7413522012578616
knife,cleaning fingernails,1.7,2,0.2852155566215515,2,0,0.0
knife,"cut your way through a jungle, aka the cafeteria atrium",1.0,11,0.3427335023880005,7,1,0.815251572327044
knife,nail,1.7,1,0.3658621907234192,1,1,0.8038522012578616
knife,bend into a boomerang,3.5,4,0.31241917610168457,2,0,0.0
knife,making jail bars and walls out of knives,3.2,8,0.32722800970077515,5,0,0.0
knife,sweep with edge of blade,2.8,5,0.3450874090194702,3,1,0.8482704402515724
knife,"""kill"" ""murder"" someone",1.0,7,0.3429943919181824,7,1,0.815251572327044
knife,whittle something,1.0,2,0.3156930208206177,2,1,0.8038522012578616
knife,getting dirt out of under your nails,1.7,7,0.3316011428833008,3,0,0.0
knife,pry something open or out,1.3,5,0.3143113851547241,3,2,1.5452044025157232
knife,a utensil to eat with,1.0,5,0.3118565082550049,2,0,0.0
knife,to mark a trail,3.0,4,0.2778496742248535,2,0,0.0
knife,to think something out,2.3,4,0.28897684812545776,2,1,0.8038522012578616
knife,cut cakes,1.0,2,0.28798961639404297,2,1,0.815251572327044
knife,instead of a fork to eat,1.3,6,0.2803027033805847,3,1,0.902122641509434
knife,universal greeting in the workplace: knife throwing,2.3,8,0.33211851119995117,6,2,1.6305031446540879
knife,cutting plastic,1.3,2,0.27943742275238037,2,1,0.8482704402515724
knife,use to dig,1.5,3,0.2703040838241577,2,1,0.7413522012578616
knife,"to eat a normal dinner with no fork, spoon",1.7,10,0.34244316816329956,6,0,0.0
knife,you can use a knife for a weapon,1.0,8,0.349239706993103,3,1,1.4827044025157232
knife,to file your nails,1.7,4,0.2579628825187683,2,0,0.0
knife,to kill someone,1.0,3,0.28104668855667114,2,1,0.815251572327044
knife,cut lettuce,1.0,2,0.328010618686676,2,1,0.815251572327044
knife,as marker for a golf ball,2.7,6,0.3067479133605957,3,0,0.0
knife,you can amaze people by juggling with it,2.0,8,0.34292101860046387,3,0,0.0
knife,you could dull the blade,1.5,5,0.2979065179824829,3,2,1.7374213836477987
knife,juggle them,2.0,2,0.297799289226532,1,0,0.0
knife,toothpick,1.9,1,0.2925384044647217,1,0,0.0
knife,cut someone,1.0,2,0.2783600091934204,2,1,1.630503144654088
knife,marking,1.7,1,0.34856027364730835,1,0,0.0
knife,use it for scissors when they are out of reach,1.2,10,0.3283429741859436,3,1,0.7413522012578616
knife,deliver,1.3,1,0.3738117218017578,1,0,0.0
knife,make a hole in the wall,1.3,6,0.29497212171554565,3,3,2.467374213836478
knife,pencil sharperner,2.0,2,0.32321155071258545,2,1,0.7413522012578616
knife,fly,1.7,1,0.36359626054763794,1,0,0.0
knife,slit wrists (suicide),1.3,5,0.31505537033081055,5,0,0.0
knife,open jars,1.0,2,0.3191906213760376,2,1,0.7413522012578616
knife,door decoration,1.5,2,0.30209022760391235,2,1,1.4827044025157232
knife,mince,1.3,1,0.31887614727020264,1,0,0.0
knife,you can use it to shave - ouch,1.3,8,0.3127853274345398,4,2,1.5452044025157232
knife,way to chop wood,1.0,4,0.25182461738586426,3,1,0.8482704402515724
knife,using it as an ink (dipped) pen,2.3,9,0.3398450016975403,6,0,0.0
knife,self defense weapon,1.0,3,0.3388800621032715,3,0,0.0
knife,to unlock a door,1.2,4,0.26974689960479736,2,1,0.7413522012578616
knife,marker (make them),2.0,5,0.2877310514450073,4,0,0.0
knife,use it to clean out fingernails,1.7,6,0.27544647455215454,3,2,1.5452044025157232
knife,knife throwing games,1.7,3,0.2885051369667053,3,2,1.6305031446540879
knife,to kill someone with,1.0,4,0.28569555282592773,2,1,0.815251572327044
knife,piercing,1.7,1,0.3519044518470764,1,0,0.0
knife,skinning a deer,1.0,3,0.2819289565086365,2,0,0.0
knife,use like a fork,1.0,4,0.27003949880599976,3,2,1.5896226415094339
knife,"opening objects (door, cans etc)",2.0,8,0.33717602491378784,8,0,0.0
knife,screw driver,1.7,2,0.30106788873672485,2,1,0.8038522012578616
knife,seam ripper,1.7,2,0.31418919563293457,2,0,0.0
knife,use it as a microphone,2.3,5,0.2919769287109375,2,1,0.7413522012578616
knife,use it as drum sticks,2.3,5,0.28421521186828613,3,1,0.7413522012578616
knife,take out someone's kidneys and lungs,1.7,7,0.37122976779937744,5,0,0.0
knife,use it for self defense,1.0,5,0.2937811613082886,3,1,0.7413522012578616
knife,hold things,2.0,2,0.29368871450424194,2,1,0.8038522012578616
knife,use it as a fork to hold things,1.5,8,0.3111168146133423,4,2,1.5452044025157232
knife,weapons,1.0,1,0.37057530879974365,1,0,0.0
knife,pry bar,1.3,2,0.32504940032958984,2,0,0.0
knife,pry ice from an ice tray,2.3,6,0.3208128809928894,4,1,0.902122641509434
knife,put it on a chain and wear it as a necklace,2.2,11,0.35486018657684326,4,1,0.8891509433962264
knife,for protection,1.0,2,0.32348984479904175,1,0,0.0
knife,assasinate everyone,1.0,2,0.3008299469947815,2,0,0.0
knife,to slice,1.0,2,0.2836027145385742,1,0,0.0
knife,as a screwdriver to get small screws,1.7,7,0.3493916392326355,4,1,0.8891509433962264
knife,hedge,1.3,1,0.37516599893569946,1,0,0.0
knife,display in case (like a trophy),2.0,8,0.30917149782180786,6,0,0.0
knife,horticulture,1.7,1,0.3597210645675659,1,0,0.0
knife,clean underneath nails,1.3,3,0.2830079197883606,3,1,0.8038522012578616
knife,to put holes in clothing,2.0,5,0.2777841091156006,3,1,0.8891509433962264
knife,cut birds off a tree,1.0,5,0.2804805636405945,3,1,1.630503144654088
knife,sculpting,1.8,1,0.31689542531967163,1,0,0.0
knife,to fix things,1.7,3,0.2716274857521057,2,0,0.0
knife,could have contest to see who can cut a vegetable the fastest in slices,1.5,14,0.37117505073547363,7,2,1.7044025157232703
knife,tool,1.2,1,0.35519516468048096,1,1,0.902122641509434
knife,shaving one's unwanted hairs,1.7,5,0.3170396685600281,5,0,0.0
knife,as a game: like darts but you need to throw the knife at the board,1.3,16,0.3946096897125244,8,3,2.4787735849056602
knife,skin animals,1.0,2,0.29597097635269165,2,0,0.0
knife,making tools using woods,1.7,4,0.27529823780059814,4,0,0.0
knife,typing,2.0,1,0.3799852132797241,1,0,0.0
knife,"if you're stuck in you're car by your seat belt during an accident, cut the seat bell",2.3,20,0.38256901502609253,11,2,1.5566037735849056
knife,cold use for digging,1.7,4,0.2912694215774536,3,1,0.7413522012578616
knife,shave with,1.7,2,0.2903469204902649,1,1,0.8038522012578616
knife,to cut things,1.0,3,0.26012158393859863,2,1,0.815251572327044
knife,surgery (for doctors),1.3,5,0.3141000270843506,4,0,0.0
knife,wall decor,1.5,2,0.32250988483428955,2,1,0.8038522012578616
knife,carve drawings into walls/cement,1.3,4,0.32421058416366577,3,1,0.8038522012578616
knife,nail file,1.8,2,0.2965956926345825,2,1,0.8038522012578616
knife,on a string as a necklace,2.0,6,0.3174450397491455,2,0,0.0
knife,weapon (safety),1.0,4,0.31504952907562256,4,0,0.0
knife,tool for cutting down/sharpening for construction,1.2,6,0.3459357023239136,4,2,1.7503930817610063
knife,use like sword,2.0,3,0.2880864143371582,3,3,2.4917452830188678
knife,stick heaps of knives in someone's yard,2.5,8,0.3201127052307129,6,1,0.8482704402515724
knife,use as a writing utensil,1.9,5,0.31199711561203003,3,1,1.4827044025157232
knife,trimming finger and toe nails,1.7,5,0.32084202766418457,4,0,0.0
knife,to use as a bouquet (lots of knives),3.5,10,0.3069670796394348,6,1,0.7413522012578616
knife,throw,1.3,1,0.35088974237442017,1,1,0.8891509433962264
knife,throw it at something/someone,1.3,4,0.3395218253135681,2,1,0.8891509433962264
knife,wrapping presents,2.3,2,0.30845290422439575,2,0,0.0
knife,ruler/ straight edge,2.3,3,0.3338797092437744,3,0,0.0
knife,as fingernails,2.3,2,0.3476264476776123,1,0,0.0
knife,lint remover,2.3,2,0.2934156656265259,2,0,0.0
knife,use the knife as art (make a collage of knives),1.7,12,0.3336448073387146,8,2,2.37185534591195
knife,to knife people,1.0,3,0.2636544704437256,2,1,0.7413522012578616
knife,stab somebody,1.0,2,0.3042337894439697,2,0,0.0
knife,operation tool,1.7,2,0.30583643913269043,2,1,0.902122641509434
knife,home decoration,1.3,2,0.3379306197166443,2,1,0.7413522012578616
knife,paperweight (if big enough),1.7,6,0.33749932050704956,5,0,0.0
knife,comb,2.2,1,0.3574984669685364,1,0,0.0
knife,to play darts with,1.5,4,0.29157501459121704,2,1,0.902122641509434
knife,take over the world,2.3,4,0.3807905316352844,2,0,0.0
knife,football,2.3,1,0.4074779748916626,1,0,0.0
knife,if multiple knives - windchime,3.3,5,0.31183522939682007,4,0,0.0
knife,used as a tool,1.4,4,0.28890401124954224,2,2,1.7059748427672956
knife,cut your hair with it,1.0,5,0.3014414310455322,2,1,1.630503144654088
knife,hair parter,2.7,2,0.2826122045516968,2,1,0.815251572327044
knife,cut/ resize jewelry,2.0,3,0.32020479440689087,3,0,0.0
knife,draw blood,1.7,2,0.3271433115005493,2,0,0.0
knife,cut wire at work,1.7,4,0.2624942660331726,3,1,0.815251572327044
knife,brushing hair,2.0,2,0.2965579628944397,2,1,0.815251572327044
knife,to cut fruit into a form of decoration,1.7,8,0.3010708689689636,4,2,1.5566037735849056
knife,decorative jewelery,1.8,2,0.3111914396286011,2,0,0.0
knife,use it to eat,1.0,4,0.26536989212036133,2,1,0.7413522012578616
knife,statue,2.0,1,0.3617175221443176,1,0,0.0
knife,take out stiches,1.7,3,0.2783236503601074,2,0,0.0
knife,cut a twig,1.0,3,0.2919788956642151,2,1,0.815251572327044
knife,cutting out coupons,1.7,3,0.27637118101119995,2,1,0.8482704402515724
knife,"survival uses (""killing food"", cutting wood)",1.3,11,0.3488377332687378,11,1,0.8482704402515724
knife,as a straight edge in drawing,2.0,6,0.323090136051178,3,0,0.0
knife,paint with it,2.2,3,0.28036928176879883,1,1,0.902122641509434
knife,juggle,2.0,1,0.33777928352355957,1,0,0.0
knife,as a whip,2.0,3,0.28149479627609253,1,0,0.0
knife,to draw and write in dirt/sand,2.2,6,0.32090628147125244,3,1,0.902122641509434
knife,placate,2.0,1,0.31429916620254517,1,0,0.0
knife,fishing,1.0,1,0.36607682704925537,1,0,0.0
knife,write on sidewalks,2.0,3,0.28266507387161255,2,1,0.902122641509434
knife,threats,1.0,1,0.393515944480896,1,0,0.0
knife,cut mail,1.3,2,0.3069649338722229,2,1,0.815251572327044
knife,become a ninja,1.7,3,0.3037652373313904,2,0,0.0
knife,open a letter seal,1.0,4,0.29438066482543945,3,1,0.7413522012578616
knife,hair cuts,1.2,2,0.29243654012680054,2,1,0.815251572327044
knife,incentitive,2.0,1,0.4050748348236084,1,0,0.0
knife,stick it in a wall to hang stuff on,2.0,9,0.3163250684738159,4,2,1.6521226415094339
knife,open a box,1.4,3,0.2928135395050049,2,1,0.7413522012578616
knife,to scratch something up,1.7,4,0.2625776529312134,2,1,0.8038522012578616
knife,peel fruits,1.0,2,0.3329392075538635,2,0,0.0
knife,to see own reflection,2.0,4,0.2903072237968445,2,0,0.0
knife,keep something jarred by pressure,2.2,5,0.29320579767227173,4,1,0.8038522012578616
knife,chop up various things,1.0,4,0.2933436632156372,3,0,0.0
knife,earrings,2.5,1,0.37870484590530396,1,0,0.0
knife,finger nail cleaner/file,1.8,3,0.32560521364212036,3,1,0.8038522012578616
knife,mixer,2.0,1,0.3679580092430115,1,0,0.0
knife,pick up sticks,2.5,3,0.2583668828010559,2,1,0.8482704402515724
knife,cut veggies,1.0,2,0.3254491686820984,2,1,0.815251572327044
knife,break things,1.3,2,0.29191893339157104,2,1,0.8891509433962264
knife,something to pry with (like a crowbar),1.3,9,0.303600549697876,6,1,0.8038522012578616
knife,stick something on the wall,2.0,5,0.28201204538345337,3,2,2.4559748427672954
knife,killing something (hunting),1.0,5,0.2827945947647095,5,1,0.8038522012578616
knife,break the knife,1.7,3,0.26219314336776733,2,2,1.6305031446540879
knife,kids toy to play with,2.7,5,0.32360178232192993,3,1,0.902122641509434
knife,spoon,1.7,1,0.3616156578063965,1,0,0.0
knife,use as part of a network,2.3,6,0.364693820476532,3,1,0.7413522012578616
knife,collecting assorted knives,1.7,3,0.2735695242881775,3,0,0.0
knife,spinner,2.0,1,0.32057613134384155,1,0,0.0
knife,"use it to play a sport, ex. throwing knives!",1.7,12,0.3192443251609802,9,3,2.5326257861635217
knife,"play ""darts"" with",1.7,5,0.324491024017334,4,1,0.902122641509434
knife,corn holder,1.5,2,0.3188013434410095,2,1,0.902122641509434
knife,peel potatoes,1.0,2,0.32072240114212036,2,0,0.0
knife,art work,1.8,2,0.34891563653945923,2,1,0.8891509433962264
knife,pendulum (add string),2.3,5,0.33883434534072876,5,0,0.0
knife,use it to dig a hole,2.0,6,0.26233553886413574,3,2,1.5566037735849056
knife,doors,1.3,1,0.3541252613067627,1,0,0.0
knife,carve a city out of sand,1.5,6,0.32234007120132446,3,1,0.8038522012578616
knife,shovel,2.0,1,0.35265469551086426,1,0,0.0
knife,cut twine,1.0,2,0.27967482805252075,2,1,0.815251572327044
knife,box cutter,1.0,2,0.2968562841415405,2,0,0.0
knife,back scratcher,2.4,2,0.2680516242980957,2,0,0.0
knife,tiles,2.0,1,0.36509811878204346,1,0,0.0
knife,take splinters out,1.7,3,0.28229838609695435,2,0,0.0
knife,use as surgical instrument,1.3,4,0.30022871494293213,3,1,0.7413522012578616
knife,pierced ears,2.3,2,0.2987251877784729,2,0,0.0
knife,dig a whole,1.3,3,0.278802752494812,2,0,0.0
knife,dig a hole in the ground,1.3,6,0.3147108554840088,3,1,0.815251572327044
knife,paint on it and display it on a wall,2.0,9,0.3128622770309448,3,2,1.7059748427672956
knife,shave face,1.3,2,0.3077051043510437,2,1,0.8038522012578616
knife,scissors replacement,1.2,2,0.3032505512237549,2,0,0.0
knife,fingernail clippers,1.5,2,0.2940148711204529,2,0,0.0
knife,use as credit card,2.0,4,0.3266577124595642,3,1,0.7413522012578616
knife,it can be used to cut splinters out,1.7,8,0.3741821050643921,3,2,1.6191037735849056
knife,for decoration,1.7,2,0.3552963137626648,1,1,0.7413522012578616
knife,cut,1.0,1,0.37809038162231445,1,1,0.815251572327044
knife,put into the ground through a dog leash to keep the dog from going anywhere,2.3,15,0.36648625135421753,8,1,0.8891509433962264
knife,poke holes in things,1.3,4,0.2960406541824341,3,0,0.0
knife,shaving razor,1.0,2,0.2851718068122864,2,0,0.0
knife,a dart for a dart board,2.0,6,0.3242949843406677,3,1,0.815251572327044
knife,etch something in a tree,1.5,5,0.28083425760269165,3,2,1.6191037735849056
knife,use it as a painting tool,2.3,6,0.29501014947891235,3,2,1.6434748427672956
knife,skin a sheep,1.0,3,0.27791208028793335,2,0,0.0
knife,pick ice with it,1.7,4,0.26449424028396606,2,2,1.7503930817610063
knife,write your name on rocks,2.0,5,0.2970097064971924,3,1,0.902122641509434
knife,pry something open,1.4,3,0.30100029706954956,3,2,1.5452044025157232
knife,design floors,1.7,2,0.3358879089355469,2,0,0.0
knife,cut tags off of clothes,1.0,5,0.2997303605079651,3,2,1.7044025157232703
knife,cut hair with it,1.0,4,0.2811514139175415,2,1,1.630503144654088
knife,circus act,1.7,2,0.33721214532852173,2,0,0.0
knife,a tool to make noise with like a drumstick,2.8,9,0.3299262523651123,5,2,2.5986635220125787
knife,"cut vines in jungle, or more than likely, doing yard work",1.5,13,0.33123070001602173,8,1,0.815251572327044
knife,get meat out of teeth,2.0,5,0.2826956510543823,3,1,0.8891509433962264
knife,open a paint can,1.3,4,0.26616162061691284,2,2,1.6434748427672956
knife,door,2.0,1,0.35367870330810547,1,1,0.7413522012578616
knife,a play baseball bat,2.3,4,0.2966316342353821,3,1,0.902122641509434
knife,stick in wall and use as a hook,2.2,8,0.3360275626182556,4,3,2.3934748427672954
knife,use for darts,1.7,3,0.2947283387184143,2,1,0.7413522012578616
knife,mowing lawn/cutting grass,2.0,3,0.3558192849159241,3,1,0.815251572327044
knife,throwing at targets,1.7,3,0.2951089143753052,2,1,0.8891509433962264
knife,gear,2.0,1,0.35965555906295776,1,0,0.0
knife,to replace a missing body part,2.8,6,0.3009684681892395,4,0,0.0
knife,survival,1.3,1,0.35947585105895996,1,0,0.0
knife,be a dart on a dart board,1.3,7,0.31678539514541626,3,1,0.815251572327044
knife,cut objects,1.0,2,0.273068904876709,2,1,0.815251572327044
knife,make gift-wrap string spirals,3.3,4,0.31857937574386597,4,1,0.8482704402515724
knife,weight,2.3,1,0.3875887989997864,1,0,0.0
knife,whittle/wood carving,1.0,2,0.3286741375923157,2,1,0.8482704402515724
knife,flattening tires,1.0,2,0.3356649875640869,2,0,0.0
knife,carve sculptures,1.0,2,0.2872472405433655,2,1,0.8038522012578616
knife,shape pottery,1.7,2,0.31073784828186035,2,0,0.0
knife,in artwork,1.7,2,0.33289194107055664,1,0,0.0
knife,paper cutter,1.7,2,0.289265513420105,2,1,0.815251572327044
knife,to unlock a lock (pick it),2.0,8,0.3156017065048218,5,0,0.0
knife,chop down trees,1.0,3,0.27650898694992065,2,0,0.0
knife,cut a design into skin and pour ink into it to make a tattoo,1.7,14,0.36128801107406616,7,2,1.6635220125786163
knife,as a fork,1.0,3,0.2943129539489746,1,0,0.0
knife,using a knife to practice your knife throwing skills so you can go join the circus,2.5,16,0.3686652183532715,9,2,1.6305031446540879
knife,to make noise,2.0,3,0.2632884383201599,2,1,0.8482704402515724
knife,to get things out of the VCR,2.5,7,0.35227352380752563,3,1,0.8891509433962264
knife,chopping a tree down,1.0,4,0.3000202178955078,2,1,0.815251572327044
knife,to pick up something,2.0,4,0.2781081199645996,2,2,1.6521226415094339
knife,cutting rope,1.0,2,0.2768579125404358,2,1,0.8482704402515724
knife,picture/ frame,2.0,2,0.34365057945251465,2,0,0.0
knife,you could use the very tip like a screwdriver,1.7,9,0.36611759662628174,5,3,2.4787735849056602
knife,ceremonial tool,1.5,2,0.2970304489135742,2,1,0.902122641509434
knife,use as a dart on a board,1.7,7,0.3130336403846741,3,2,1.5566037735849056
knife,luffa,2.7,1,0.3308877944946289,1,0,0.0
knife,medicinal uses,1.3,2,0.3355005979537964,2,0,0.0
knife,use the back of the knife as a straight edge,3.3,10,0.3639857769012451,5,1,1.4827044025157232
knife,you can use it to shave,1.7,6,0.3105810880661011,2,2,1.5452044025157232
knife,hang a poster,2.0,3,0.2590636610984802,2,0,0.0
knife,"use a prop in movie, like ""psycho""",1.5,10,0.3296653628349304,8,2,1.5896226415094339
knife,as clothes,3.0,2,0.2968400716781616,1,1,0.8891509433962264
knife,tattoo,2.0,1,0.3495832681655884,1,0,0.0
knife,carve your name on a table,1.0,6,0.28904473781585693,3,1,0.8038522012578616
knife,pick something up with it,2.3,5,0.3074115514755249,2,2,1.6521226415094339
knife,decorating,1.3,1,0.3135671615600586,1,0,0.0
knife,scrambling eggs,2.2,2,0.3436339497566223,2,0,0.0
knife,part your hair,2.5,3,0.29144537448883057,2,1,0.815251572327044
knife,mix paint with,2.0,3,0.30838334560394287,2,1,0.902122641509434
knife,to cut clothing,1.0,3,0.24907797574996948,2,1,0.815251572327044
knife,use as a tool in an art class,2.0,8,0.3420943021774292,4,3,2.5326257861635217
knife,ice skating blades,2.7,3,0.36228543519973755,3,1,0.902122641509434
knife,to try to cut through someone's body part,1.0,9,0.3367663621902466,6,1,0.815251572327044
knife,to stab,1.0,2,0.29119235277175903,1,0,0.0
knife,key chain,2.7,2,0.3261018395423889,2,1,0.8891509433962264
knife,of course as a weapon,1.2,5,0.30504345893859863,2,0,0.0
knife,use it in place of keys,2.0,6,0.32159602642059326,3,2,1.6434748427672956
knife,use as a weapon,1.0,4,0.31062573194503784,2,1,0.7413522012578616
knife,satellite,3.0,1,0.38085871934890747,1,0,0.0
knife,use as utensils,1.0,3,0.32774627208709717,2,1,0.7413522012578616
knife,screwdriver - the point,1.7,4,0.3115675449371338,3,0,0.0
knife,as a way to pry open something,1.8,7,0.30857783555984497,4,2,1.5452044025157232
knife,paint something on it,2.2,4,0.2787761688232422,2,2,1.7059748427672956
knife,painting,2.0,1,0.3651118874549866,1,0,0.0
knife,use as a slingshot to throw items,3.0,7,0.34343981742858887,4,2,1.6305031446540879
knife,unlock a lock,1.5,3,0.3069538474082947,2,0,0.0
knife,protective uses (animal attacks),1.0,6,0.3173930048942566,6,0,0.0
knife,opening a locked door,2.0,4,0.2941306233406067,3,1,0.7413522012578616
knife,call collect,1.5,2,0.3379746079444885,2,0,0.0
knife,food,1.0,1,0.35087329149246216,1,1,0.8482704402515724
knife,open mail,1.3,2,0.3660063147544861,2,1,0.7413522012578616
knife,mamushka,2.3,1,0.34920430183410645,1,0,0.0
knife,make buildings,3.2,2,0.2925288677215576,2,1,0.8482704402515724
knife,nail cleaner,1.7,2,0.3016294836997986,2,1,0.8038522012578616
knife,a children's toy,2.0,4,0.30803751945495605,3,0,0.0
knife,use as a letter opener,1.7,5,0.28590965270996094,3,1,0.7413522012578616
knife,use to dig something up,2.0,5,0.2587229609489441,3,2,1.5452044025157232
knife,hold up something to a wall/ board,2.0,7,0.3063289523124695,4,1,1.6077044025157232
knife,used as a dart on a dart board,1.5,8,0.33722978830337524,4,2,1.6191037735849056
knife,to cut something up,1.0,4,0.2628861665725708,2,2,1.6191037735849056
knife,to throw as darts,1.5,4,0.2675445079803467,2,1,0.8891509433962264
knife,used on its side as a hammer,2.7,7,0.3379467725753784,3,1,0.8038522012578616
knife,use it as a type of feather and make a hat like yankee doodle,4.0,14,0.3706475496292114,8,2,2.4378930817610063
knife,pick flowers out of a garden,2.0,6,0.3261510133743286,3,1,0.8482704402515724
knife,door holder,2.3,2,0.31133145093917847,2,2,1.6434748427672956
knife,pop things,1.3,2,0.32560575008392334,2,0,0.0
knife,cut your fingernails,1.7,3,0.285544753074646,2,1,0.815251572327044
knife,slice things,1.0,2,0.28215569257736206,2,0,0.0
knife,to scrape something off something,1.7,5,0.2743455171585083,3,2,1.6521226415094339
knife,to stand up very small plants,3.0,6,0.32024598121643066,3,0,0.0
knife,cut food (not too creative but seriously who comes up with that),1.3,14,0.3553768992424011,7,2,1.6635220125786163
knife,a wood shaver,1.3,3,0.26109063625335693,2,1,0.8482704402515724
knife,cutting a wedding cake,1.0,4,0.27199846506118774,3,1,0.8482704402515724
knife,as a compass,3.0,3,0.3028409481048584,1,0,0.0
knife,straightening flower stems against it,3.3,5,0.3406599164009094,3,0,0.0
knife,to open a door that is taped down,2.0,8,0.31152617931365967,3,1,1.4827044025157232
knife,see if the roast you baked is done,1.5,8,0.3348047137260437,4,0,0.0
